,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.5584802627563477,0.7988755702972412,-0.06579189002513885,0.47033607959747314,0.7326593995094299,-0.11007032543420792,0.4058789014816284,0.6742081046104431,-0.1520947366952896,0.3468084931373596,0.6410402059555054,-0.1950255185365677,0.5310932993888855,0.5086201429367065,-0.06788378953933716,0.48184189200401306,0.38592827320098877,-0.11309110373258591,0.45826464891433716,0.3099439740180969,-0.15022389590740204,0.4404439330101013,0.24132603406906128,-0.1775064915418625,0.5948378443717957,0.4772310256958008,-0.06751561909914017,0.5850560665130615,0.32621946930885315,-0.10882043838500977,0.5811533331871033,0.24128881096839905,-0.14627233147621155,0.5805684924125671,0.1702812910079956,-0.17576146125793457,0.6563639044761658,0.4887371361255646,-0.0744551494717598,0.6768679022789001,0.3551989197731018,-0.11056411266326904,0.6874481439590454,0.27257221937179565,-0.14323082566261292,0.6932498216629028,0.20114344358444214,-0.16732607781887054,0.7129218578338623,0.5317099094390869,-0.09000778943300247,0.7535372972488403,0.43734070658683777,-0.11915956437587738,0.7745746374130249,0.37337613105773926,-0.14145103096961975,0.7897501587867737,0.3100244700908661,-0.159246027469635
1,0.5481074452400208,0.7980605363845825,-0.06508011370897293,0.45661216974258423,0.7333123683929443,-0.10767193883657455,0.3888711929321289,0.6762376427650452,-0.14849753677845,0.32975468039512634,0.6469576358795166,-0.1898503601551056,0.5163154006004333,0.5067086219787598,-0.060631413012742996,0.46434226632118225,0.38604849576950073,-0.10298895835876465,0.440242737531662,0.3109245300292969,-0.13872765004634857,0.42296284437179565,0.2428397238254547,-0.16509194672107697,0.5803271532058716,0.4726026654243469,-0.06002898886799812,0.5672147870063782,0.32089102268218994,-0.098331980407238,0.5629920363426208,0.2351151406764984,-0.13506364822387695,0.5632680058479309,0.16289329528808594,-0.16407494246959686,0.643314003944397,0.48114579916000366,-0.06712771207094193,0.6604478359222412,0.3481920063495636,-0.10030005127191544,0.6706037521362305,0.2669300436973572,-0.132185697555542,0.6774206161499023,0.19782385230064392,-0.15567179024219513,0.7027649879455566,0.5209465026855469,-0.08317291736602783,0.7397287487983704,0.42526400089263916,-0.10950744897127151,0.7599291205406189,0.3630540370941162,-0.1305224746465683,0.7757695913314819,0.3025982081890106,-0.14732418954372406
2,0.5445249676704407,0.8020798563957214,-0.06730189919471741,0.4527340531349182,0.7380045056343079,-0.11200501769781113,0.38495028018951416,0.6813560128211975,-0.1547500044107437,0.3254389762878418,0.6506584882736206,-0.19816941022872925,0.5132375955581665,0.507118821144104,-0.06468649208545685,0.46119484305381775,0.38661521673202515,-0.10926622897386551,0.4370507299900055,0.3103540539741516,-0.1469690054655075,0.41940122842788696,0.2411268949508667,-0.17479726672172546,0.5775439739227295,0.4731399714946747,-0.06415727734565735,0.5647887587547302,0.32138341665267944,-0.1048392727971077,0.560280978679657,0.2354104220867157,-0.14351214468479156,0.5599579811096191,0.16345950961112976,-0.17394985258579254,0.6407612562179565,0.4823961853981018,-0.07141920924186707,0.6591067910194397,0.34885311126708984,-0.10644295066595078,0.6690409779548645,0.2678241729736328,-0.13974708318710327,0.6747339367866516,0.19879794120788574,-0.16433164477348328,0.7003037929534912,0.5232903957366943,-0.08777686953544617,0.7387471795082092,0.4270661473274231,-0.11579398810863495,0.7590102553367615,0.36399322748184204,-0.13809412717819214,0.7738454341888428,0.30197733640670776,-0.15595880150794983
3,0.5452106595039368,0.8032107949256897,-0.06556553393602371,0.4529050588607788,0.738446831703186,-0.10797496885061264,0.38459086418151855,0.6813718676567078,-0.14858901500701904,0.3260527551174164,0.6505130529403687,-0.18966631591320038,0.5126482248306274,0.5088068842887878,-0.05775058642029762,0.46041396260261536,0.3876827657222748,-0.098817378282547,0.4358755648136139,0.3114997148513794,-0.13415105640888214,0.4178975820541382,0.24274489283561707,-0.16034357249736786,0.5771747827529907,0.4745383560657501,-0.056432511657476425,0.5644198656082153,0.3213755786418915,-0.09328272193670273,0.5605117082595825,0.23427584767341614,-0.12978948652744293,0.5606708526611328,0.1621740162372589,-0.1586427539587021,0.6407378911972046,0.48322439193725586,-0.06296494603157043,0.658414363861084,0.34905844926834106,-0.09478592872619629,0.6678509712219238,0.26678749918937683,-0.12668608129024506,0.6731106042861938,0.197196364402771,-0.1502997875213623,0.7010271549224854,0.5235663652420044,-0.07857581228017807,0.7394369840621948,0.42707645893096924,-0.104103684425354,0.7594283223152161,0.36428630352020264,-0.12505102157592773,0.7739654779434204,0.3034209609031677,-0.1418265402317047
4,0.5452898144721985,0.8023704290390015,-0.06564278900623322,0.4527299404144287,0.7368460893630981,-0.10883555561304092,0.38398411870002747,0.6799081563949585,-0.15033362805843353,0.3240312933921814,0.6510002017021179,-0.19234979152679443,0.5124940276145935,0.5082945823669434,-0.06037512421607971,0.45989125967025757,0.386996328830719,-0.10291973501443863,0.435199499130249,0.31103527545928955,-0.13897071778774261,0.4172403812408447,0.24279054999351501,-0.16557052731513977,0.5770463347434998,0.4740852415561676,-0.05977136269211769,0.5647483468055725,0.3206598162651062,-0.09790694713592529,0.560580313205719,0.23405158519744873,-0.13481269776821136,0.560453474521637,0.1626439392566681,-0.16395874321460724,0.6403875350952148,0.48312219977378845,-0.06699768453836441,0.6587988138198853,0.34881138801574707,-0.09976562112569809,0.6683397889137268,0.26611247658729553,-0.1318334937095642,0.6735115051269531,0.19620651006698608,-0.15560705959796906,0.7001002430915833,0.5239224433898926,-0.08331334590911865,0.7389798164367676,0.4276777505874634,-0.1093209981918335,0.759086012840271,0.3646990954875946,-0.13034573197364807,0.7736077904701233,0.30364125967025757,-0.14724430441856384
5,0.5446138381958008,0.803596019744873,-0.06536146253347397,0.4530613124370575,0.7382081747055054,-0.10900338739156723,0.38483548164367676,0.6810829639434814,-0.1510392278432846,0.32523518800735474,0.6505910754203796,-0.1936434507369995,0.5133640766143799,0.5090411305427551,-0.06163765490055084,0.4600944221019745,0.3870636224746704,-0.10471205413341522,0.434937447309494,0.3110652565956116,-0.14104430377483368,0.4167804718017578,0.24232080578804016,-0.1678798794746399,0.5773415565490723,0.47542449831962585,-0.06149876117706299,0.5644645094871521,0.3215305805206299,-0.10052888840436935,0.560596764087677,0.23442018032073975,-0.13761183619499207,0.56123948097229,0.1617024838924408,-0.16683843731880188,0.6401405334472656,0.48484039306640625,-0.0690765306353569,0.6578129529953003,0.3499847650527954,-0.10259687900543213,0.6680514812469482,0.2670767307281494,-0.13442586362361908,0.6746644377708435,0.19643470644950867,-0.15799205005168915,0.699557900428772,0.5256986021995544,-0.08569210767745972,0.7373467087745667,0.42902496457099915,-0.11228936910629272,0.7581853270530701,0.36566051840782166,-0.1332131326198578,0.7743776440620422,0.3039206862449646,-0.1500168889760971
6,0.5435203909873962,0.8030108213424683,-0.0648241639137268,0.45092400908470154,0.7379752397537231,-0.1077210009098053,0.38281160593032837,0.681651771068573,-0.14904046058654785,0.324445903301239,0.6513345837593079,-0.19096922874450684,0.5141085982322693,0.5087013244628906,-0.05973990634083748,0.4618406295776367,0.38765478134155273,-0.102504663169384,0.436740905046463,0.3117254376411438,-0.13890483975410461,0.4178925156593323,0.24310174584388733,-0.16586557030677795,0.5781555771827698,0.4756130576133728,-0.05975262075662613,0.5661611557006836,0.32267704606056213,-0.09838992357254028,0.5619975328445435,0.23547658324241638,-0.13563677668571472,0.5619790554046631,0.16235694289207458,-0.16513124108314514,0.6409612894058228,0.48559969663619995,-0.0675690621137619,0.6593254208564758,0.3510437607765198,-0.1010248214006424,0.6690785884857178,0.2686944603919983,-0.13330848515033722,0.6750210523605347,0.1981596052646637,-0.15726393461227417,0.6999315619468689,0.5271809697151184,-0.0843794122338295,0.7395220994949341,0.43150830268859863,-0.11139374226331711,0.7602051496505737,0.36855924129486084,-0.13286282122135162,0.776013970375061,0.3064987063407898,-0.1500733345746994
7,0.5464178919792175,0.8038551807403564,-0.06488955765962601,0.4534744322299957,0.737586498260498,-0.10804668813943863,0.384535551071167,0.679847002029419,-0.14972589910030365,0.3244510293006897,0.6502299308776855,-0.1919790655374527,0.5157410502433777,0.5088179707527161,-0.05996475741267204,0.4631541967391968,0.38621675968170166,-0.10322830080986023,0.43798425793647766,0.3097345530986786,-0.13987068831920624,0.4194034934043884,0.24026188254356384,-0.16695699095726013,0.5796851515769958,0.4758088290691376,-0.060325320810079575,0.5672898888587952,0.32188135385513306,-0.0991135910153389,0.5632581114768982,0.2343863844871521,-0.1365302950143814,0.5635820031166077,0.1608620285987854,-0.1661882847547531,0.6423729658126831,0.4860413074493408,-0.06861535459756851,0.6605139970779419,0.3507835566997528,-0.10240488499403,0.6704363226890564,0.2680169641971588,-0.13516409695148468,0.6765973567962646,0.19653213024139404,-0.15941457450389862,0.7014725208282471,0.5279401540756226,-0.08591397106647491,0.740858256816864,0.43222618103027344,-0.11313953995704651,0.7617001533508301,0.3690781593322754,-0.13491110503673553,0.7777546048164368,0.3064157962799072,-0.15231911838054657
8,0.5470337271690369,0.8023275136947632,-0.06640852987766266,0.45327043533325195,0.7364449501037598,-0.10944277048110962,0.38440901041030884,0.6781517863273621,-0.15052016079425812,0.32545381784439087,0.6485137343406677,-0.19209490716457367,0.5162625312805176,0.5088317394256592,-0.060932327061891556,0.46422481536865234,0.38605621457099915,-0.10348162055015564,0.43959474563598633,0.3099835515022278,-0.1394280344247818,0.421743780374527,0.2410721480846405,-0.16593925654888153,0.580539345741272,0.47558310627937317,-0.059863150119781494,0.5680614709854126,0.3220309615135193,-0.09791863709688187,0.5642337203025818,0.23491176962852478,-0.13479940593242645,0.5652119517326355,0.16175752878189087,-0.16400647163391113,0.6434792280197144,0.4851599335670471,-0.06672409921884537,0.6615737080574036,0.3504365086555481,-0.09978347271680832,0.6716955900192261,0.26815423369407654,-0.13217595219612122,0.6785987615585327,0.1977548897266388,-0.15608437359333038,0.7028037309646606,0.5258097648620605,-0.082705557346344,0.7415024042129517,0.4302654266357422,-0.10915174335241318,0.7621082663536072,0.3676113486289978,-0.1305825561285019,0.7782227396965027,0.30589285492897034,-0.14769229292869568
9,0.5474897027015686,0.8025304079055786,-0.06728488206863403,0.45344114303588867,0.7382093667984009,-0.11146734654903412,0.38268977403640747,0.6816200613975525,-0.1534787267446518,0.32331424951553345,0.6517537236213684,-0.19589896500110626,0.517375111579895,0.5103443264961243,-0.06377280503511429,0.46476858854293823,0.3865371346473694,-0.10702668130397797,0.439153254032135,0.3101300597190857,-0.14305022358894348,0.42049017548561096,0.24052464962005615,-0.16960206627845764,0.5816672444343567,0.4778830409049988,-0.06237761676311493,0.5694670677185059,0.3230931758880615,-0.10111507028341293,0.5659366250038147,0.2346915602684021,-0.13771747052669525,0.567467212677002,0.15977391600608826,-0.16663189232349396,0.6449496746063232,0.48762011528015137,-0.06877967715263367,0.6631850004196167,0.35202404856681824,-0.10225281119346619,0.6740961074829102,0.2688075304031372,-0.13396517932415009,0.6816751956939697,0.1961853802204132,-0.1573021560907364,0.7042912244796753,0.5284901857376099,-0.08433251082897186,0.7426795363426208,0.43208712339401245,-0.11096416413784027,0.7635976672172546,0.36958926916122437,-0.1319713145494461,0.7801463603973389,0.30739590525627136,-0.14865979552268982
10,0.5452442169189453,0.8028550148010254,-0.06676138937473297,0.45251861214637756,0.738227903842926,-0.11110930889844894,0.38321569561958313,0.6821164488792419,-0.15362711250782013,0.3233085870742798,0.6542508602142334,-0.19668333232402802,0.516402542591095,0.509817898273468,-0.06363318115472794,0.4634963274002075,0.3874005675315857,-0.10769298672676086,0.43829792737960815,0.3113628029823303,-0.1445547491312027,0.41985517740249634,0.2418672740459442,-0.17171190679073334,0.5809313654899597,0.4773990213871002,-0.06333877891302109,0.5687764286994934,0.3230813145637512,-0.10300713032484055,0.5652140974998474,0.23514249920845032,-0.14051787555217743,0.566062867641449,0.1608533263206482,-0.17015866935253143,0.644138753414154,0.48773685097694397,-0.07094719260931015,0.6621426939964294,0.3526512682437897,-0.10547881573438644,0.6729661226272583,0.26968520879745483,-0.13819263875484467,0.6799078583717346,0.19738909602165222,-0.1622350811958313,0.7033910751342773,0.5298153758049011,-0.08765574544668198,0.7416766881942749,0.4334653615951538,-0.11516150832176208,0.7626660466194153,0.37062254548072815,-0.13687413930892944,0.7789514064788818,0.3082873821258545,-0.15415459871292114
11,0.5453774333000183,0.807300865650177,-0.06626337021589279,0.4520353674888611,0.7408378720283508,-0.11018770188093185,0.3824496567249298,0.6842240691184998,-0.1523328423500061,0.3216453194618225,0.6556055545806885,-0.19508221745491028,0.5144802927970886,0.5108959078788757,-0.06283868104219437,0.4626109004020691,0.3877791166305542,-0.1069556176662445,0.4375326633453369,0.31129521131515503,-0.14384721219539642,0.4190090298652649,0.24192079901695251,-0.17103707790374756,0.5793365240097046,0.4776609539985657,-0.06273534893989563,0.568589985370636,0.3233003318309784,-0.1024448499083519,0.5644921064376831,0.23606130480766296,-0.139804407954216,0.5645523071289062,0.16263341903686523,-0.169383242726326,0.6429336071014404,0.4882271885871887,-0.07055339217185974,0.6628694534301758,0.35243675112724304,-0.1050846055150032,0.6732038259506226,0.26911112666130066,-0.13767872750759125,0.6792991757392883,0.19695597887039185,-0.16178567707538605,0.7023960947990417,0.5304961800575256,-0.08749372512102127,0.7427592277526855,0.43496397137641907,-0.1151389554142952,0.7642046213150024,0.37172409892082214,-0.13693900406360626,0.7804984450340271,0.3085222840309143,-0.15441390872001648
12,0.5440216064453125,0.8088351488113403,-0.06651660054922104,0.4520000219345093,0.7424768209457397,-0.11118616163730621,0.3825042247772217,0.6858919262886047,-0.15420907735824585,0.32138264179229736,0.6571416258811951,-0.19773158431053162,0.5148633122444153,0.5125967860221863,-0.06241568177938461,0.4626210331916809,0.3888799846172333,-0.10639944672584534,0.4369471073150635,0.312008261680603,-0.1432347148656845,0.4178812503814697,0.24209845066070557,-0.17042377591133118,0.5796216130256653,0.480060338973999,-0.06245094910264015,0.5676688551902771,0.32471150159835815,-0.10179632902145386,0.5635973215103149,0.23636272549629211,-0.13899382948875427,0.5638074278831482,0.16157913208007812,-0.1684478521347046,0.6432729959487915,0.490701824426651,-0.07047748565673828,0.6615679264068604,0.3544083833694458,-0.10450563579797745,0.6722375750541687,0.2704443037509918,-0.13667996227741241,0.6787476539611816,0.19720357656478882,-0.16053129732608795,0.7029969692230225,0.5330016613006592,-0.08770667016506195,0.7422448992729187,0.4364434778690338,-0.11485588550567627,0.7636250257492065,0.3727096915245056,-0.13622571527957916,0.7799066305160522,0.30909326672554016,-0.15334951877593994
